PONumber,LineNumber,SupplierID,SKU,WarehouseID,OrderDate,PromisedDate,ReceivedDate,QtyOrdered,QtyReceived
90556,3,SUP-01,SKU-1018,WH-02,16/03/2026,23/03/2026,23/03/2026,1500,1500
90557,1,SUP-05,SKU-1022,WH-02,16/03/2026,06/04/2026,06/04/2026,1000,1000
90557,2,SUP-05,SKU-1022,WH-04,16/03/2026,06/04/2026,06/04/2026,1000,1000
90557,3,SUP-05,SKU-1004,WH-02,16/03/2026,06/04/2026,06/04/2026,2000,2000
90558,1,SUP-01,SKU-1012,WH-04,16/03/2026,23/03/2026,27/03/2026,2000,2000
90558,2,SUP-01,SKU-1006,WH-03,16/03/2026,23/03/2026,27/03/2026,1500,1500
90558,3,SUP-01,SKU-1006,WH-03,16/03/2026,23/03/2026,27/03/2026,1000,1000
90559,1,SUP-06,SKU-1017,WH-02,16/03/2026,30/04/2026,02/05/2026,500,375
90560,1,SUP-05,SKU-1004,WH-04,16/03/2026,06/04/2026,06/04/2026,1500,1350
90561,1,SUP-06,SKU-1011,WH-03,16/03/2026,30/04/2026,30/04/2026,1500,1500
90561,2,SUP-06,SKU-1005,WH-04,16/03/2026,30/04/2026,30/04/2026,1000,750
90562,1,SUP-02,SKU-1001,WH-02,23/03/2026,06/04/2026,06/04/2026,2000,2000
90563,1,SUP-02,SKU-1007,WH-04,23/03/2026,06/04/2026,06/04/2026,1000,1000
90564,1,SUP-05,SKU-1004,WH-01,23/03/2026,13/04/2026,13/04/2026,2000,2000
90564,2,SUP-05,SKU-1016,WH-04,23/03/2026,13/04/2026,13/04/2026,2000,2000
90564,3,SUP-05,SKU-1022,WH-01,23/03/2026,13/04/2026,13/04/2026,2000,2000
90565,1,SUP-01,SKU-1018,WH-04,23/03/2026,30/03/2026,30/03/2026,2000,2000
90565,2,SUP-01,SKU-1012,WH-03,23/03/2026,30/03/2026,30/03/2026,2000,2000
90565,3,SUP-01,SKU-1012,WH-02,23/03/2026,30/03/2026,30/03/2026,1500,1500
90566,1,SUP-05,SKU-1016,WH-04,23/03/2026,13/04/2026,20/04/2026,500,500
90566,2,SUP-05,SKU-1010,WH-01,23/03/2026,13/04/2026,20/04/2026,2000,2000
90567,1,SUP-04,SKU-1003,WH-01,23/03/2026,20/04/2026,22/04/2026,1500,1500
90567,2,SUP-04,SKU-1003,WH-04,23/03/2026,20/04/2026,22/04/2026,500,500
90568,1,SUP-03,SKU-1020,WH-03,30/03/2026,09/04/2026,09/04/2026,1000,1000
90568,2,SUP-03,SKU-1014,WH-03,30/03/2026,09/04/2026,09/04/2026,1000,1000
90568,3,SUP-03,SKU-1008,WH-01,30/03/2026,09/04/2026,09/04/2026,1500,1500
90569,1,SUP-06,SKU-1005,WH-02,30/03/2026,14/05/2026,26/05/2026,2000,2000
90570,1,SUP-03,SKU-1002,WH-02,30/03/2026,09/04/2026,09/04/2026,500,500
90570,2,SUP-03,SKU-1002,WH-01,30/03/2026,09/04/2026,09/04/2026,2000,2000
90571,1,SUP-06,SKU-1023,WH-01,30/03/2026,14/05/2026,14/05/2026,2000,2000
90571,2,SUP-06,SKU-1017,WH-03,30/03/2026,14/05/2026,14/05/2026,2000,2000
90572,1,SUP-04,SKU-1003,WH-02,30/03/2026,27/04/2026,09/05/2026,1500,1350
90572,2,SUP-04,SKU-1003,WH-03,30/03/2026,27/04/2026,09/05/2026,500,500
90573,1,SUP-01,SKU-1006,WH-04,30/03/2026,06/04/2026,07/04/2026,500,500
90573,2,SUP-01,SKU-1006,WH-03,30/03/2026,06/04/2026,07/04/2026,500,500
90573,3,SUP-01,SKU-1006,WH-01,30/03/2026,06/04/2026,07/04/2026,1500,1500
90574,1,SUP-05,SKU-1004,WH-01,06/04/2026,27/04/2026,27/04/2026,1000,900
90575,1,SUP-04,SKU-1009,WH-01,06/04/2026,04/05/2026,04/05/2026,1500,1500
90576,1,SUP-04,SKU-1015,WH-03,06/04/2026,04/05/2026,04/05/2026,500,500
90576,2,SUP-04,SKU-1021,WH-04,06/04/2026,04/05/2026,04/05/2026,2000,2000
90577,1,SUP-04,SKU-1021,WH-01,06/04/2026,04/05/2026,11/05/2026,1500,1500
90578,1,SUP-03,SKU-1014,WH-01,06/04/2026,16/04/2026,16/04/2026,500,450
90578,2,SUP-03,SKU-1020,WH-04,06/04/2026,16/04/2026,16/04/2026,2000,1000
90579,1,SUP-03,SKU-1002,WH-01,06/04/2026,16/04/2026,16/04/2026,500,500
90579,2,SUP-03,SKU-1020,WH-02,06/04/2026,16/04/2026,16/04/2026,1500,1500
90579,3,SUP-03,SKU-1014,WH-02,06/04/2026,16/04/2026,16/04/2026,500,500
90580,1,SUP-03,SKU-1008,WH-01,06/04/2026,16/04/2026,20/04/2026,2000,1800
90580,2,SUP-03,SKU-1014,WH-03,06/04/2026,16/04/2026,20/04/2026,2000,2000
90581,1,SUP-02,SKU-1019,WH-01,06/04/2026,20/04/2026,20/04/2026,1500,1500
90582,1,SUP-01,SKU-1006,WH-01,06/04/2026,13/04/2026,13/04/2026,1500,1500
90582,2,SUP-01,SKU-1018,WH-04,06/04/2026,13/04/2026,13/04/2026,1000,1000
90582,3,SUP-01,SKU-1012,WH-03,06/04/2026,13/04/2026,13/04/2026,1000,750
90583,1,SUP-01,SKU-1006,WH-03,06/04/2026,13/04/2026,13/04/2026,500,500
90584,1,SUP-02,SKU-1019,WH-02,06/04/2026,20/04/2026,20/04/2026,500,500
90585,1,SUP-03,SKU-1014,WH-02,13/04/2026,23/04/2026,23/04/2026,500,500
90585,2,SUP-03,SKU-1008,WH-03,13/04/2026,23/04/2026,23/04/2026,500,500
90585,3,SUP-03,SKU-1008,WH-04,13/04/2026,23/04/2026,23/04/2026,1500,1500
90586,1,SUP-06,SKU-1017,WH-01,13/04/2026,28/05/2026,09/06/2026,2000,2000
90586,2,SUP-06,SKU-1017,WH-03,13/04/2026,28/05/2026,09/06/2026,1000,1000
90586,3,SUP-06,SKU-1023,WH-04,13/04/2026,28/05/2026,09/06/2026,500,500
90587,1,SUP-03,SKU-1002,WH-02,13/04/2026,23/04/2026,24/04/2026,500,500
90587,2,SUP-03,SKU-1008,WH-01,13/04/2026,23/04/2026,24/04/2026,1000,900
90588,1,SUP-02,SKU-1001,WH-01,13/04/2026,27/04/2026,27/04/2026,1000,1000
90588,2,SUP-02,SKU-1013,WH-02,13/04/2026,27/04/2026,27/04/2026,2000,2000
90588,3,SUP-02,SKU-1013,WH-03,13/04/2026,27/04/2026,27/04/2026,1000,1000
90589,1,SUP-02,SKU-1019,WH-01,13/04/2026,27/04/2026,28/04/2026,1000,1000
90589,2,SUP-02,SKU-1001,WH-02,13/04/2026,27/04/2026,28/04/2026,500,500
90590,1,SUP-02,SKU-1001,WH-04,13/04/2026,27/04/2026,27/04/2026,1000,1000
90591,1,SUP-05,SKU-1022,WH-04,13/04/2026,04/05/2026,04/05/2026,1000,1000
90591,2,SUP-05,SKU-1004,WH-02,13/04/2026,04/05/2026,04/05/2026,2000,2000
90592,1,SUP-02,SKU-1019,WH-03,20/04/2026,04/05/2026,16/05/2026,500,500
90592,2,SUP-02,SKU-1001,WH-03,20/04/2026,04/05/2026,16/05/2026,1500,750
90592,3,SUP-02,SKU-1013,WH-02,20/04/2026,04/05/2026,16/05/2026,2000,2000
90593,1,SUP-01,SKU-1018,WH-02,20/04/2026,27/04/2026,27/04/2026,1500,1500
90593,2,SUP-01,SKU-1024,WH-02,20/04/2026,27/04/2026,27/04/2026,2000,2000
90594,1,SUP-02,SKU-1019,WH-02,20/04/2026,04/05/2026,04/05/2026,1000,1000
90595,1,SUP-04,SKU-1021,WH-04,20/04/2026,18/05/2026,18/05/2026,1000,500
90596,1,SUP-02,SKU-1019,WH-01,20/04/2026,04/05/2026,04/05/2026,1000,1000
90596,2,SUP-02,SKU-1001,WH-02,20/04/2026,04/05/2026,04/05/2026,500,500
90597,1,SUP-02,SKU-1007,WH-04,20/04/2026,04/05/2026,04/05/2026,1500,1500
90597,2,SUP-02,SKU-1001,WH-03,20/04/2026,04/05/2026,04/05/2026,500,375
90597,3,SUP-02,SKU-1019,WH-02,20/04/2026,04/05/2026,04/05/2026,2000,1500
90598,1,SUP-02,SKU-1013,WH-04,20/04/2026,04/05/2026,04/05/2026,1500,1500
90598,2,SUP-02,SKU-1013,WH-02,20/04/2026,04/05/2026,04/05/2026,1500,1500
90598,3,SUP-02,SKU-1013,WH-04,20/04/2026,04/05/2026,04/05/2026,1500,1500
90599,1,SUP-03,SKU-1014,WH-02,20/04/2026,30/04/2026,07/05/2026,1000,1000
90600,1,SUP-06,SKU-1023,WH-02,20/04/2026,04/06/2026,04/06/2026,1000,1000
90600,2,SUP-06,SKU-1017,WH-03,20/04/2026,04/06/2026,04/06/2026,2000,2000
90601,1,SUP-05,SKU-1010,WH-04,20/04/2026,11/05/2026,11/05/2026,1000,1000
90601,2,SUP-05,SKU-1022,WH-03,20/04/2026,11/05/2026,11/05/2026,1000,750
90602,1,SUP-01,SKU-1012,WH-04,27/04/2026,04/05/2026,04/05/2026,500,500
90602,2,SUP-01,SKU-1018,WH-03,27/04/2026,04/05/2026,04/05/2026,2000,1800
90602,3,SUP-01,SKU-1018,WH-02,27/04/2026,04/05/2026,04/05/2026,1000,1000
90603,1,SUP-02,SKU-1013,WH-03,27/04/2026,11/05/2026,11/05/2026,2000,2000
90604,1,SUP-01,SKU-1012,WH-04,27/04/2026,04/05/2026,04/05/2026,500,500
90605,1,SUP-02,SKU-1001,WH-02,27/04/2026,11/05/2026,11/05/2026,1000,1000
90606,1,SUP-01,SKU-1012,WH-02,27/04/2026,04/05/2026,04/05/2026,1000,1000
90606,2,SUP-01,SKU-1018,WH-01,27/04/2026,04/05/2026,04/05/2026,2000,2000
90607,1,SUP-04,SKU-1003,WH-02,27/04/2026,25/05/2026,25/05/2026,500,500
90607,2,SUP-04,SKU-1015,WH-01,27/04/2026,25/05/2026,25/05/2026,2000,1000
90607,3,SUP-04,SKU-1021,WH-01,27/04/2026,25/05/2026,25/05/2026,1000,1000
90608,1,SUP-04,SKU-1009,WH-02,27/04/2026,25/05/2026,01/06/2026,1000,1000
90609,1,SUP-06,SKU-1011,WH-01,27/04/2026,11/06/2026,11/06/2026,1000,1000
90609,2,SUP-06,SKU-1023,WH-02,27/04/2026,11/06/2026,11/06/2026,2000,2000
90609,3,SUP-06,SKU-1017,WH-04,27/04/2026,11/06/2026,11/06/2026,1500,1500
90610,1,SUP-03,SKU-1008,WH-04,27/04/2026,07/05/2026,07/05/2026,1000,1000
90611,1,SUP-05,SKU-1004,WH-02,27/04/2026,18/05/2026,18/05/2026,1500,1500
90611,2,SUP-05,SKU-1022,WH-04,27/04/2026,18/05/2026,18/05/2026,500,500
90611,3,SUP-05,SKU-1010,WH-02,27/04/2026,18/05/2026,18/05/2026,1000,1000
90612,1,SUP-05,SKU-1016,WH-03,27/04/2026,18/05/2026,18/05/2026,1500,1500
90612,2,SUP-05,SKU-1016,WH-04,27/04/2026,18/05/2026,18/05/2026,2000,2000
90612,3,SUP-05,SKU-1010,WH-02,27/04/2026,18/05/2026,18/05/2026,2000,1800
90613,1,SUP-02,SKU-1001,WH-04,27/04/2026,11/05/2026,11/05/2026,1500,1500
90614,1,SUP-06,SKU-1017,WH-03,04/05/2026,18/06/2026,30/06/2026,2000,2000
90614,2,SUP-06,SKU-1023,WH-03,04/05/2026,18/06/2026,30/06/2026,1500,1500
90614,3,SUP-06,SKU-1017,WH-01,04/05/2026,18/06/2026,30/06/2026,500,500
90615,1,SUP-03,SKU-1014,WH-02,04/05/2026,14/05/2026,14/05/2026,2000,2000
90615,2,SUP-03,SKU-1008,WH-03,04/05/2026,14/05/2026,14/05/2026,500,500
90616,1,SUP-01,SKU-1012,WH-02,04/05/2026,11/05/2026,11/05/2026,1500,1500
90616,2,SUP-01,SKU-1006,WH-01,04/05/2026,11/05/2026,11/05/2026,2000,2000
90616,3,SUP-01,SKU-1024,WH-02,04/05/2026,11/05/2026,11/05/2026,1000,500
90617,1,SUP-04,SKU-1009,WH-04,04/05/2026,01/06/2026,08/06/2026,1000,1000
90617,2,SUP-04,SKU-1003,WH-04,04/05/2026,01/06/2026,08/06/2026,500,500
90617,3,SUP-04,SKU-1003,WH-04,04/05/2026,01/06/2026,08/06/2026,1500,1500
90618,1,SUP-02,SKU-1001,WH-03,04/05/2026,18/05/2026,18/05/2026,1000,1000
90618,2,SUP-02,SKU-1013,WH-03,04/05/2026,18/05/2026,18/05/2026,1500,1500
90619,1,SUP-02,SKU-1019,WH-03,04/05/2026,18/05/2026,18/05/2026,1500,1500
90619,2,SUP-02,SKU-1007,WH-03,04/05/2026,18/05/2026,18/05/2026,2000,2000
90620,1,SUP-01,SKU-1018,WH-03,04/05/2026,11/05/2026,11/05/2026,2000,1800
90620,2,SUP-01,SKU-1018,WH-03,04/05/2026,11/05/2026,11/05/2026,2000,2000
90621,1,SUP-06,SKU-1023,WH-04,11/05/2026,25/06/2026,25/06/2026,500,500
90621,2,SUP-06,SKU-1017,WH-01,11/05/2026,25/06/2026,25/06/2026,500,500
90621,3,SUP-06,SKU-1017,WH-03,11/05/2026,25/06/2026,25/06/2026,1500,1500
90622,1,SUP-03,SKU-1020,WH-04,11/05/2026,21/05/2026,21/05/2026,1500,1500
90622,2,SUP-03,SKU-1008,WH-02,11/05/2026,21/05/2026,21/05/2026,2000,2000
90623,1,SUP-06,SKU-1005,WH-02,11/05/2026,25/06/2026,25/06/2026,1000,1000
90623,2,SUP-06,SKU-1023,WH-01,11/05/2026,25/06/2026,25/06/2026,1000,1000
90623,3,SUP-06,SKU-1011,WH-04,11/05/2026,25/06/2026,25/06/2026,2000,2000
90624,1,SUP-04,SKU-1015,WH-01,11/05/2026,08/06/2026,09/06/2026,1500,1500
90625,1,SUP-04,SKU-1009,WH-01,11/05/2026,08/06/2026,08/06/2026,1000,1000
90626,1,SUP-05,SKU-1004,WH-01,11/05/2026,01/06/2026,01/06/2026,500,500
90626,2,SUP-05,SKU-1022,WH-04,11/05/2026,01/06/2026,01/06/2026,500,500
90626,3,SUP-05,SKU-1022,WH-03,11/05/2026,01/06/2026,01/06/2026,1500,1500
90627,1,SUP-02,SKU-1013,WH-01,11/05/2026,25/05/2026,25/05/2026,1000,1000
90627,2,SUP-02,SKU-1013,WH-03,11/05/2026,25/05/2026,25/05/2026,1500,1500
90628,1,SUP-03,SKU-1020,WH-01,11/05/2026,21/05/2026,21/05/2026,1000,1000
90629,1,SUP-02,SKU-1001,WH-04,11/05/2026,25/05/2026,25/05/2026,2000,2000
90629,2,SUP-02,SKU-1001,WH-03,11/05/2026,25/05/2026,25/05/2026,2000,2000
90630,1,SUP-02,SKU-1019,WH-03,11/05/2026,25/05/2026,25/05/2026,2000,2000
90630,2,SUP-02,SKU-1001,WH-04,11/05/2026,25/05/2026,25/05/2026,2000,2000
90631,1,SUP-05,SKU-1022,WH-03,11/05/2026,01/06/2026,01/06/2026,1500,1500
90631,2,SUP-05,SKU-1016,WH-02,11/05/2026,01/06/2026,01/06/2026,500,375
90631,3,SUP-05,SKU-1010,WH-03,11/05/2026,01/06/2026,01/06/2026,1000,900
90632,1,SUP-01,SKU-1006,WH-02,11/05/2026,18/05/2026,18/05/2026,2000,2000
90632,2,SUP-01,SKU-1018,WH-04,11/05/2026,18/05/2026,18/05/2026,1500,1500
90633,1,SUP-04,SKU-1015,WH-02,18/05/2026,15/06/2026,19/06/2026,1000,1000
90634,1,SUP-05,SKU-1004,WH-03,18/05/2026,08/06/2026,08/06/2026,1000,1000
90634,2,SUP-05,SKU-1016,WH-03,18/05/2026,08/06/2026,08/06/2026,1000,1000
90635,1,SUP-06,SKU-1023,WH-04,18/05/2026,02/07/2026,02/07/2026,1500,1500
90635,2,SUP-06,SKU-1011,WH-04,18/05/2026,02/07/2026,02/07/2026,1000,500
90636,1,SUP-05,SKU-1022,WH-01,18/05/2026,08/06/2026,08/06/2026,1000,1000
90637,1,SUP-02,SKU-1019,WH-02,18/05/2026,01/06/2026,01/06/2026,500,375
90638,1,SUP-06,SKU-1023,WH-01,18/05/2026,02/07/2026,02/07/2026,500,500
90638,2,SUP-06,SKU-1023,WH-02,18/05/2026,02/07/2026,02/07/2026,1000,900
90638,3,SUP-06,SKU-1023,WH-04,18/05/2026,02/07/2026,02/07/2026,2000,2000
90639,1,SUP-01,SKU-1012,WH-01,18/05/2026,25/05/2026,01/06/2026,1000,1000
90639,2,SUP-01,SKU-1012,WH-04,18/05/2026,25/05/2026,01/06/2026,2000,2000
90639,3,SUP-01,SKU-1024,WH-04,18/05/2026,25/05/2026,01/06/2026,500,500
90640,1,SUP-03,SKU-1002,WH-01,18/05/2026,28/05/2026,28/05/2026,2000,1800
90641,1,SUP-03,SKU-1002,WH-02,18/05/2026,28/05/2026,28/05/2026,1000,1000
90642,1,SUP-06,SKU-1011,WH-01,18/05/2026,02/07/2026,03/07/2026,1500,750
90643,1,SUP-06,SKU-1011,WH-02,18/05/2026,02/07/2026,02/07/2026,2000,2000
90643,2,SUP-06,SKU-1011,WH-04,18/05/2026,02/07/2026,02/07/2026,1500,1500
90644,1,SUP-02,SKU-1007,WH-01,18/05/2026,01/06/2026,01/06/2026,2000,2000
90644,2,SUP-02,SKU-1001,WH-03,18/05/2026,01/06/2026,01/06/2026,1000,1000
90645,1,SUP-02,SKU-1001,WH-02,25/05/2026,08/06/2026,08/06/2026,1000,1000
90646,1,SUP-05,SKU-1010,WH-04,25/05/2026,15/06/2026,15/06/2026,1500,1500
90646,2,SUP-05,SKU-1022,WH-02,25/05/2026,15/06/2026,15/06/2026,500,500
90646,3,SUP-05,SKU-1004,WH-04,25/05/2026,15/06/2026,15/06/2026,1500,750
90647,1,SUP-05,SKU-1004,WH-03,25/05/2026,15/06/2026,15/06/2026,2000,2000
90647,2,SUP-05,SKU-1022,WH-04,25/05/2026,15/06/2026,15/06/2026,1500,1500
90648,1,SUP-03,SKU-1008,WH-01,25/05/2026,04/06/2026,04/06/2026,500,500
90648,2,SUP-03,SKU-1020,WH-01,25/05/2026,04/06/2026,04/06/2026,500,500
90649,1,SUP-02,SKU-1007,WH-04,25/05/2026,08/06/2026,08/06/2026,2000,2000
90649,2,SUP-02,SKU-1001,WH-02,25/05/2026,08/06/2026,08/06/2026,1000,1000
90650,1,SUP-01,SKU-1018,WH-03,25/05/2026,01/06/2026,01/06/2026,500,500
90650,2,SUP-01,SKU-1012,WH-02,25/05/2026,01/06/2026,01/06/2026,500,500
90650,3,SUP-01,SKU-1012,WH-04,25/05/2026,01/06/2026,01/06/2026,2000,1000
90651,1,SUP-03,SKU-1002,WH-04,01/06/2026,11/06/2026,11/06/2026,2000,2000
90651,2,SUP-03,SKU-1020,WH-04,01/06/2026,11/06/2026,11/06/2026,2000,2000
90652,1,SUP-06,SKU-1017,WH-04,01/06/2026,16/07/2026,28/07/2026,1500,1500
90652,2,SUP-06,SKU-1023,WH-01,01/06/2026,16/07/2026,28/07/2026,500,500
90653,1,SUP-02,SKU-1019,WH-01,01/06/2026,15/06/2026,15/06/2026,1000,1000
90654,1,SUP-01,SKU-1018,WH-04,01/06/2026,08/06/2026,08/06/2026,1500,1500
90654,2,SUP-01,SKU-1012,WH-04,01/06/2026,08/06/2026,08/06/2026,1000,1000
90654,3,SUP-01,SKU-1006,WH-01,01/06/2026,08/06/2026,08/06/2026,500,500
90655,1,SUP-03,SKU-1020,WH-04,01/06/2026,11/06/2026,11/06/2026,500,500
90656,1,SUP-05,SKU-1022,WH-03,01/06/2026,22/06/2026,22/06/2026,1500,1500
90656,2,SUP-05,SKU-1010,WH-04,01/06/2026,22/06/2026,22/06/2026,500,500
90657,1,SUP-03,SKU-1008,WH-01,01/06/2026,11/06/2026,11/06/2026,2000,2000
90658,1,SUP-02,SKU-1007,WH-02,01/06/2026,15/06/2026,15/06/2026,500,500
90658,2,SUP-02,SKU-1019,WH-02,01/06/2026,15/06/2026,15/06/2026,1500,1500
90658,3,SUP-02,SKU-1001,WH-01,01/06/2026,15/06/2026,15/06/2026,2000,2000
90659,1,SUP-04,SKU-1009,WH-04,01/06/2026,29/06/2026,29/06/2026,1000,1000
90660,1,SUP-06,SKU-1005,WH-01,01/06/2026,16/07/2026,16/07/2026,500,500
90660,2,SUP-06,SKU-1011,WH-01,01/06/2026,16/07/2026,16/07/2026,500,500
90661,1,SUP-06,SKU-1017,WH-03,01/06/2026,16/07/2026,16/07/2026,1000,1000
90661,2,SUP-06,SKU-1005,WH-04,01/06/2026,16/07/2026,16/07/2026,2000,1000
90661,3,SUP-06,SKU-1011,WH-04,01/06/2026,16/07/2026,16/07/2026,2000,1000
90662,1,SUP-05,SKU-1016,WH-04,08/06/2026,29/06/2026,29/06/2026,500,500
90662,2,SUP-05,SKU-1022,WH-02,08/06/2026,29/06/2026,29/06/2026,1500,1500
90663,1,SUP-06,SKU-1023,WH-01,08/06/2026,23/07/2026,23/07/2026,500,500
90663,2,SUP-06,SKU-1023,WH-01,08/06/2026,23/07/2026,23/07/2026,1500,1500
90663,3,SUP-06,SKU-1005,WH-03,08/06/2026,23/07/2026,23/07/2026,500,250
90664,1,SUP-05,SKU-1010,WH-04,08/06/2026,29/06/2026,29/06/2026,1500,1500
90664,2,SUP-05,SKU-1022,WH-02,08/06/2026,29/06/2026,29/06/2026,1500,1500
90665,1,SUP-04,SKU-1003,WH-02,08/06/2026,06/07/2026,06/07/2026,1000,1000
90666,1,SUP-04,SKU-1009,WH-04,08/06/2026,06/07/2026,06/07/2026,1000,1000
90666,2,SUP-04,SKU-1003,WH-04,08/06/2026,06/07/2026,06/07/2026,2000,2000
90666,3,SUP-04,SKU-1021,WH-02,08/06/2026,06/07/2026,06/07/2026,500,500
90667,1,SUP-06,SKU-1011,WH-02,08/06/2026,23/07/2026,04/08/2026,1000,1000
90667,2,SUP-06,SKU-1023,WH-04,08/06/2026,23/07/2026,04/08/2026,1000,1000
90667,3,SUP-06,SKU-1023,WH-04,08/06/2026,23/07/2026,04/08/2026,2000,2000
90668,1,SUP-05,SKU-1004,WH-03,08/06/2026,29/06/2026,29/06/2026,2000,2000
90668,2,SUP-05,SKU-1016,WH-03,08/06/2026,29/06/2026,29/06/2026,1000,1000
90668,3,SUP-05,SKU-1016,WH-04,08/06/2026,29/06/2026,29/06/2026,500,500
90669,1,SUP-05,SKU-1022,WH-01,15/06/2026,06/07/2026,06/07/2026,500,500
90670,1,SUP-05,SKU-1022,WH-02,15/06/2026,06/07/2026,06/07/2026,500,500
90671,1,SUP-06,SKU-1017,WH-03,15/06/2026,30/07/2026,30/07/2026,2000,2000
90671,2,SUP-06,SKU-1017,WH-02,15/06/2026,30/07/2026,30/07/2026,1000,1000
90671,3,SUP-06,SKU-1011,WH-01,15/06/2026,30/07/2026,30/07/2026,1000,1000
90672,1,SUP-04,SKU-1003,WH-03,15/06/2026,13/07/2026,13/07/2026,2000,2000
90672,2,SUP-04,SKU-1015,WH-01,15/06/2026,13/07/2026,13/07/2026,500,500
90673,1,SUP-02,SKU-1007,WH-04,15/06/2026,29/06/2026,29/06/2026,500,500
90674,1,SUP-02,SKU-1001,WH-02,15/06/2026,29/06/2026,29/06/2026,1000,1000
90674,2,SUP-02,SKU-1013,WH-01,15/06/2026,29/06/2026,29/06/2026,1500,1500
90674,3,SUP-02,SKU-1019,WH-01,15/06/2026,29/06/2026,29/06/2026,500,500
90675,1,SUP-01,SKU-1018,WH-02,15/06/2026,22/06/2026,22/06/2026,1000,1000
90675,2,SUP-01,SKU-1024,WH-01,15/06/2026,22/06/2026,22/06/2026,500,375
90676,1,SUP-01,SKU-1024,WH-01,15/06/2026,22/06/2026,24/06/2026,2000,2000
90676,2,SUP-01,SKU-1018,WH-02,15/06/2026,22/06/2026,24/06/2026,1500,1500
90677,1,SUP-02,SKU-1007,WH-04,22/06/2026,06/07/2026,06/07/2026,500,500
90677,2,SUP-02,SKU-1019,WH-02,22/06/2026,06/07/2026,06/07/2026,1000,1000
90677,3,SUP-02,SKU-1007,WH-04,22/06/2026,06/07/2026,06/07/2026,500,500
90678,1,SUP-06,SKU-1005,WH-04,22/06/2026,06/08/2026,06/08/2026,500,500
90679,1,SUP-04,SKU-1009,WH-02,22/06/2026,20/07/2026,20/07/2026,1500,1125
90679,2,SUP-04,SKU-1003,WH-01,22/06/2026,20/07/2026,20/07/2026,500,500
90679,3,SUP-04,SKU-1009,WH-02,22/06/2026,20/07/2026,20/07/2026,2000,2000
90680,1,SUP-03,SKU-1008,WH-02,22/06/2026,02/07/2026,02/07/2026,1500,1125
90680,2,SUP-03,SKU-1002,WH-02,22/06/2026,02/07/2026,02/07/2026,500,500
90681,1,SUP-02,SKU-1013,WH-04,22/06/2026,06/07/2026,06/07/2026,2000,2000
90682,1,SUP-04,SKU-1021,WH-03,22/06/2026,20/07/2026,24/07/2026,1500,1500
90683,1,SUP-05,SKU-1022,WH-01,22/06/2026,13/07/2026,13/07/2026,1500,1500
90683,2,SUP-05,SKU-1016,WH-01,22/06/2026,13/07/2026,13/07/2026,500,450
90684,1,SUP-05,SKU-1004,WH-02,22/06/2026,13/07/2026,13/07/2026,500,500
90685,1,SUP-01,SKU-1024,WH-03,22/06/2026,29/06/2026,29/06/2026,1500,1500
90686,1,SUP-04,SKU-1015,WH-02,22/06/2026,20/07/2026,20/07/2026,1500,1125
90687,1,SUP-02,SKU-1019,WH-03,22/06/2026,06/07/2026,06/07/2026,1000,1000
90687,2,SUP-02,SKU-1013,WH-03,22/06/2026,06/07/2026,06/07/2026,2000,2000
90688,1,SUP-06,SKU-1023,WH-04,29/06/2026,13/08/2026,15/08/2026,2000,2000
90689,1,SUP-04,SKU-1015,WH-03,29/06/2026,27/07/2026,27/07/2026,500,500
90689,2,SUP-04,SKU-1021,WH-02,29/06/2026,27/07/2026,27/07/2026,2000,2000
90690,1,SUP-03,SKU-1020,WH-03,29/06/2026,09/07/2026,09/07/2026,2000,2000
90691,1,SUP-02,SKU-1013,WH-02,29/06/2026,13/07/2026,13/07/2026,500,250
90692,1,SUP-03,SKU-1002,WH-04,29/06/2026,09/07/2026,09/07/2026,1500,1500
90692,2,SUP-03,SKU-1014,WH-01,29/06/2026,09/07/2026,09/07/2026,2000,2000
90693,1,SUP-06,SKU-1017,WH-02,29/06/2026,13/08/2026,13/08/2026,2000,2000
90693,2,SUP-06,SKU-1023,WH-02,29/06/2026,13/08/2026,13/08/2026,1500,1500
90693,3,SUP-06,SKU-1005,WH-04,29/06/2026,13/08/2026,13/08/2026,2000,2000
90694,1,SUP-02,SKU-1007,WH-01,29/06/2026,13/07/2026,17/07/2026,2000,2000
90694,2,SUP-02,SKU-1001,WH-01,29/06/2026,13/07/2026,17/07/2026,500,500
90695,1,SUP-01,SKU-1006,WH-01,06/07/2026,13/07/2026,13/07/2026,1000,1000
90695,2,SUP-01,SKU-1006,WH-03,06/07/2026,13/07/2026,13/07/2026,500,500
90696,1,SUP-06,SKU-1023,WH-04,06/07/2026,20/08/2026,20/08/2026,500,500
90697,1,SUP-04,SKU-1009,WH-01,06/07/2026,03/08/2026,04/08/2026,1500,1500
90697,2,SUP-04,SKU-1009,WH-03,06/07/2026,03/08/2026,04/08/2026,2000,2000
90698,1,SUP-03,SKU-1020,WH-01,06/07/2026,16/07/2026,16/07/2026,1000,900
90698,2,SUP-03,SKU-1014,WH-02,06/07/2026,16/07/2026,16/07/2026,500,500
90699,1,SUP-05,SKU-1004,WH-01,06/07/2026,27/07/2026,27/07/2026,500,450
90699,2,SUP-05,SKU-1022,WH-01,06/07/2026,27/07/2026,27/07/2026,1000,1000
90700,1,SUP-01,SKU-1006,WH-04,06/07/2026,13/07/2026,13/07/2026,1500,1500
