SnapshotDate,SKU,WarehouseID,OnHandQty,OnOrderQty
09/01/2025,SKU-1002,WH-03,810,0
09/01/2025,SKU-1002,WH-04,1280,0
09/01/2025,SKU-1003,WH-01,2986,1000
09/01/2025,SKU-1003,WH-02,149,1000
09/01/2025,SKU-1003,WH-03,2290,500
09/01/2025,SKU-1003,WH-04,1722,0
09/01/2025,SKU-1004,WH-01,280,0
09/01/2025,SKU-1004,WH-02,0,0
09/01/2025,SKU-1004,WH-03,749,500
09/01/2025,SKU-1004,WH-04,2084,0
09/01/2025,SKU-1005,WH-01,1253,500
09/01/2025,SKU-1005,WH-02,142,0
09/01/2025,SKU-1005,WH-03,653,0
09/01/2025,SKU-1005,WH-04,835,0
09/01/2025,SKU-1006,WH-01,1556,500
09/01/2025,SKU-1006,WH-02,1474,1000
09/01/2025,SKU-1006,WH-03,2984,0
09/01/2025,SKU-1006,WH-04,2969,0
09/01/2025,SKU-1007,WH-01,2349,0
09/01/2025,SKU-1007,WH-02,0,1000
09/01/2025,SKU-1007,WH-03,2217,1000
09/01/2025,SKU-1007,WH-04,2189,1000
09/01/2025,SKU-1008,WH-01,2335,0
09/01/2025,SKU-1008,WH-02,2622,1000
09/01/2025,SKU-1008,WH-03,2246,500
09/01/2025,SKU-1008,WH-04,1414,500
09/01/2025,SKU-1009,WH-01,1619,500
09/01/2025,SKU-1009,WH-02,50,0
09/01/2025,SKU-1009,WH-03,1414,0
09/01/2025,SKU-1009,WH-04,875,1000
09/01/2025,SKU-1010,WH-01,2374,0
09/01/2025,SKU-1010,WH-02,1280,0
09/01/2025,SKU-1010,WH-03,3157,0
09/01/2025,SKU-1010,WH-04,1802,0
09/01/2025,SKU-1011,WH-01,3121,0
09/01/2025,SKU-1011,WH-02,2279,0
09/01/2025,SKU-1011,WH-03,1268,1000
09/01/2025,SKU-1011,WH-04,461,500
09/01/2025,SKU-1012,WH-01,1191,0
09/01/2025,SKU-1012,WH-02,0,0
09/01/2025,SKU-1012,WH-03,1100,1000
09/01/2025,SKU-1012,WH-04,689,0
09/01/2025,SKU-1013,WH-01,2195,0
09/01/2025,SKU-1013,WH-02,1993,0
09/01/2025,SKU-1013,WH-03,2586,0
09/01/2025,SKU-1013,WH-04,2403,0
09/01/2025,SKU-1014,WH-01,607,500
09/01/2025,SKU-1014,WH-02,2790,500
09/01/2025,SKU-1014,WH-03,24,0
09/01/2025,SKU-1014,WH-04,89,0
09/01/2025,SKU-1015,WH-01,2636,0
09/01/2025,SKU-1015,WH-02,0,1000
09/01/2025,SKU-1015,WH-03,1833,0
09/01/2025,SKU-1015,WH-04,2575,500
09/01/2025,SKU-1016,WH-01,2004,1000
09/01/2025,SKU-1016,WH-02,2522,0
09/01/2025,SKU-1016,WH-03,2221,0
09/01/2025,SKU-1016,WH-04,539,0
09/01/2025,SKU-1017,WH-01,414,0
09/01/2025,SKU-1017,WH-02,1396,500
09/01/2025,SKU-1017,WH-03,93,1000
09/01/2025,SKU-1017,WH-04,1838,1000
09/01/2025,SKU-1018,WH-01,506,0
09/01/2025,SKU-1018,WH-02,2894,0
09/01/2025,SKU-1018,WH-03,2676,0
09/01/2025,SKU-1018,WH-04,934,500
09/01/2025,SKU-1019,WH-01,1195,0
09/01/2025,SKU-1019,WH-02,1286,0
09/01/2025,SKU-1019,WH-03,2505,0
09/01/2025,SKU-1019,WH-04,1304,1000
09/01/2025,SKU-1020,WH-01,1225,500
09/01/2025,SKU-1020,WH-02,1271,1000
09/01/2025,SKU-1020,WH-03,702,500
09/01/2025,SKU-1020,WH-04,1960,0
09/01/2025,SKU-1021,WH-01,1265,0
09/01/2025,SKU-1021,WH-02,2340,0
09/01/2025,SKU-1021,WH-03,1857,0
09/01/2025,SKU-1021,WH-04,972,500
09/01/2025,SKU-1022,WH-01,2407,1000
09/01/2025,SKU-1022,WH-02,0,1000
09/01/2025,SKU-1022,WH-03,74,500
09/01/2025,SKU-1022,WH-04,902,0
09/01/2025,SKU-1023,WH-01,1757,0
09/01/2025,SKU-1023,WH-02,0,500
09/01/2025,SKU-1023,WH-03,2625,0
09/01/2025,SKU-1023,WH-04,1443,500
09/01/2025,SKU-1024,WH-01,2939,0
09/01/2025,SKU-1024,WH-02,1794,0
09/01/2025,SKU-1024,WH-03,1150,1000
09/01/2025,SKU-1024,WH-04,2110,500
10/01/2025,SKU-1001,WH-01,1234,500
10/01/2025,SKU-1001,WH-02,827,1000
10/01/2025,SKU-1001,WH-03,1488,0
10/01/2025,SKU-1001,WH-04,2500,500
10/01/2025,SKU-1002,WH-01,2380,0
10/01/2025,SKU-1002,WH-02,3118,0
10/01/2025,SKU-1002,WH-03,811,1000
10/01/2025,SKU-1002,WH-04,1431,0
10/01/2025,SKU-1003,WH-01,3001,0
10/01/2025,SKU-1003,WH-02,156,0
10/01/2025,SKU-1003,WH-03,2263,0
10/01/2025,SKU-1003,WH-04,1582,1000
10/01/2025,SKU-1004,WH-01,121,1000
10/01/2025,SKU-1004,WH-02,0,500
10/01/2025,SKU-1004,WH-03,591,500
10/01/2025,SKU-1004,WH-04,2047,0
10/01/2025,SKU-1005,WH-01,1372,0
10/01/2025,SKU-1005,WH-02,81,0
10/01/2025,SKU-1005,WH-03,618,0
10/01/2025,SKU-1005,WH-04,1019,0
10/01/2025,SKU-1006,WH-01,1413,0
10/01/2025,SKU-1006,WH-02,1474,0
10/01/2025,SKU-1006,WH-03,2863,0
10/01/2025,SKU-1006,WH-04,3027,0
10/01/2025,SKU-1007,WH-01,2520,1000
10/01/2025,SKU-1007,WH-02,178,0
10/01/2025,SKU-1007,WH-03,2167,0
10/01/2025,SKU-1007,WH-04,2014,0
10/01/2025,SKU-1008,WH-01,2435,500
10/01/2025,SKU-1008,WH-02,2559,500
10/01/2025,SKU-1008,WH-03,2432,0
10/01/2025,SKU-1008,WH-04,1284,0
10/01/2025,SKU-1009,WH-01,1710,500
10/01/2025,SKU-1009,WH-02,0,0
10/01/2025,SKU-1009,WH-03,1591,0
10/01/2025,SKU-1009,WH-04,919,0
10/01/2025,SKU-1010,WH-01,2238,0
10/01/2025,SKU-1010,WH-02,1200,0
10/01/2025,SKU-1010,WH-03,3151,1000
10/01/2025,SKU-1010,WH-04,1670,0
10/01/2025,SKU-1011,WH-01,3049,1000
10/01/2025,SKU-1011,WH-02,2384,0
10/01/2025,SKU-1011,WH-03,1453,0
10/01/2025,SKU-1011,WH-04,614,0
10/01/2025,SKU-1012,WH-01,1252,1000
10/01/2025,SKU-1012,WH-02,0,0
10/01/2025,SKU-1012,WH-03,1183,500
10/01/2025,SKU-1012,WH-04,641,0
10/01/2025,SKU-1013,WH-01,2247,500
10/01/2025,SKU-1013,WH-02,2151,0
10/01/2025,SKU-1013,WH-03,2696,0
10/01/2025,SKU-1013,WH-04,2279,1000
10/01/2025,SKU-1014,WH-01,743,500
10/01/2025,SKU-1014,WH-02,2881,1000
10/01/2025,SKU-1014,WH-03,30,1000
10/01/2025,SKU-1014,WH-04,0,0
10/01/2025,SKU-1015,WH-01,2570,0
10/01/2025,SKU-1015,WH-02,148,0
10/01/2025,SKU-1015,WH-03,1874,1000
10/01/2025,SKU-1015,WH-04,2448,0
10/01/2025,SKU-1016,WH-01,2066,0
10/01/2025,SKU-1016,WH-02,2421,1000
10/01/2025,SKU-1016,WH-03,2389,0
10/01/2025,SKU-1016,WH-04,394,0
10/01/2025,SKU-1017,WH-01,441,500
10/01/2025,SKU-1017,WH-02,1438,0
10/01/2025,SKU-1017,WH-03,62,0
10/01/2025,SKU-1017,WH-04,1688,0
10/01/2025,SKU-1018,WH-01,403,0
10/01/2025,SKU-1018,WH-02,2962,0
10/01/2025,SKU-1018,WH-03,2656,0
10/01/2025,SKU-1018,WH-04,1100,0
10/01/2025,SKU-1019,WH-01,1231,0
10/01/2025,SKU-1019,WH-02,1351,0
10/01/2025,SKU-1019,WH-03,2557,500
10/01/2025,SKU-1019,WH-04,1307,0
10/01/2025,SKU-1020,WH-01,1322,0
10/01/2025,SKU-1020,WH-02,1289,500
10/01/2025,SKU-1020,WH-03,635,500
10/01/2025,SKU-1020,WH-04,1805,1000
10/01/2025,SKU-1021,WH-01,1377,500
10/01/2025,SKU-1021,WH-02,2322,0
10/01/2025,SKU-1021,WH-03,1742,0
10/01/2025,SKU-1021,WH-04,982,0
10/01/2025,SKU-1022,WH-01,2290,1000
10/01/2025,SKU-1022,WH-02,0,0
10/01/2025,SKU-1022,WH-03,199,0
10/01/2025,SKU-1022,WH-04,951,0
10/01/2025,SKU-1023,WH-01,1862,1000
10/01/2025,SKU-1023,WH-02,161,500
10/01/2025,SKU-1023,WH-03,2463,0
10/01/2025,SKU-1023,WH-04,1627,500
10/01/2025,SKU-1024,WH-01,3104,0
10/01/2025,SKU-1024,WH-02,1957,0
10/01/2025,SKU-1024,WH-03,1122,1000
10/01/2025,SKU-1024,WH-04,2048,0
13/01/2025,SKU-1001,WH-01,1236,1000
13/01/2025,SKU-1001,WH-02,707,1000
13/01/2025,SKU-1001,WH-03,1370,0
13/01/2025,SKU-1001,WH-04,2596,0
13/01/2025,SKU-1002,WH-01,2405,0
13/01/2025,SKU-1002,WH-02,3229,0
13/01/2025,SKU-1002,WH-03,685,0
13/01/2025,SKU-1002,WH-04,1528,0
13/01/2025,SKU-1003,WH-01,3046,500
13/01/2025,SKU-1003,WH-02,341,0
13/01/2025,SKU-1003,WH-03,2409,0
13/01/2025,SKU-1003,WH-04,1437,0
13/01/2025,SKU-1004,WH-01,0,0
13/01/2025,SKU-1004,WH-02,190,500
13/01/2025,SKU-1004,WH-03,690,1000
13/01/2025,SKU-1004,WH-04,2116,1000
13/01/2025,SKU-1005,WH-01,1210,1000
13/01/2025,SKU-1005,WH-02,143,0
13/01/2025,SKU-1005,WH-03,450,0
13/01/2025,SKU-1005,WH-04,983,500
13/01/2025,SKU-1006,WH-01,1570,500
13/01/2025,SKU-1006,WH-02,1522,1000
13/01/2025,SKU-1006,WH-03,2832,0
13/01/2025,SKU-1006,WH-04,3155,1000
13/01/2025,SKU-1007,WH-01,2345,500
13/01/2025,SKU-1007,WH-02,281,500
13/01/2025,SKU-1007,WH-03,2028,0
13/01/2025,SKU-1007,WH-04,2182,0
13/01/2025,SKU-1008,WH-01,2497,0
13/01/2025,SKU-1008,WH-02,2413,0
13/01/2025,SKU-1008,WH-03,2498,0
13/01/2025,SKU-1008,WH-04,1282,500
13/01/2025,SKU-1009,WH-01,1859,1000
13/01/2025,SKU-1009,WH-02,178,0
13/01/2025,SKU-1009,WH-03,1624,0
13/01/2025,SKU-1009,WH-04,964,0
13/01/2025,SKU-1010,WH-01,2058,0
13/01/2025,SKU-1010,WH-02,1280,500
13/01/2025,SKU-1010,WH-03,2976,500
13/01/2025,SKU-1010,WH-04,1760,0
13/01/2025,SKU-1011,WH-01,2959,500
13/01/2025,SKU-1011,WH-02,0,0
13/01/2025,SKU-1011,WH-03,1572,1000
13/01/2025,SKU-1011,WH-04,799,0
13/01/2025,SKU-1012,WH-01,1358,1000
13/01/2025,SKU-1012,WH-02,29,0
13/01/2025,SKU-1012,WH-03,1170,0
13/01/2025,SKU-1012,WH-04,507,0
13/01/2025,SKU-1013,WH-01,2173,500
13/01/2025,SKU-1013,WH-02,2154,0
13/01/2025,SKU-1013,WH-03,2681,0
13/01/2025,SKU-1013,WH-04,2385,0
13/01/2025,SKU-1014,WH-01,751,0
13/01/2025,SKU-1014,WH-02,2992,0
13/01/2025,SKU-1014,WH-03,155,500
13/01/2025,SKU-1014,WH-04,180,0
13/01/2025,SKU-1015,WH-01,2560,0
13/01/2025,SKU-1015,WH-02,33,0
13/01/2025,SKU-1015,WH-03,1762,0
13/01/2025,SKU-1015,WH-04,2462,0
13/01/2025,SKU-1016,WH-01,2054,1000
13/01/2025,SKU-1016,WH-02,2504,0
13/01/2025,SKU-1016,WH-03,2464,0
13/01/2025,SKU-1016,WH-04,396,0
13/01/2025,SKU-1017,WH-01,471,0
13/01/2025,SKU-1017,WH-02,1471,0
13/01/2025,SKU-1017,WH-03,140,1000
13/01/2025,SKU-1017,WH-04,1772,0
13/01/2025,SKU-1018,WH-01,369,1000
13/01/2025,SKU-1018,WH-02,2875,0
13/01/2025,SKU-1018,WH-03,2800,0
13/01/2025,SKU-1018,WH-04,992,0
13/01/2025,SKU-1019,WH-01,1318,0
13/01/2025,SKU-1019,WH-02,1302,0
13/01/2025,SKU-1019,WH-03,2687,500
13/01/2025,SKU-1019,WH-04,1319,0
13/01/2025,SKU-1020,WH-01,1458,0
13/01/2025,SKU-1020,WH-02,1261,0
13/01/2025,SKU-1020,WH-03,643,0
13/01/2025,SKU-1020,WH-04,1645,0
13/01/2025,SKU-1021,WH-01,1388,500
13/01/2025,SKU-1021,WH-02,2212,0
13/01/2025,SKU-1021,WH-03,1565,0
13/01/2025,SKU-1021,WH-04,1067,0
13/01/2025,SKU-1022,WH-01,2128,1000
13/01/2025,SKU-1022,WH-02,0,500
13/01/2025,SKU-1022,WH-03,276,1000
13/01/2025,SKU-1022,WH-04,1074,500
13/01/2025,SKU-1023,WH-01,1772,0
13/01/2025,SKU-1023,WH-02,154,0
13/01/2025,SKU-1023,WH-03,2448,0
13/01/2025,SKU-1023,WH-04,1659,1000
13/01/2025,SKU-1024,WH-01,3012,500
13/01/2025,SKU-1024,WH-02,2119,0
13/01/2025,SKU-1024,WH-03,1023,0
13/01/2025,SKU-1024,WH-04,2151,1000
14/01/2025,SKU-1001,WH-01,1333,0
14/01/2025,SKU-1001,WH-02,603,0
14/01/2025,SKU-1001,WH-03,1326,1000
14/01/2025,SKU-1001,WH-04,2718,1000
14/01/2025,SKU-1002,WH-01,2517,500
14/01/2025,SKU-1002,WH-02,3242,0
14/01/2025,SKU-1002,WH-03,547,0
14/01/2025,SKU-1002,WH-04,1717,0
14/01/2025,SKU-1003,WH-01,3048,0
14/01/2025,SKU-1003,WH-02,475,0
14/01/2025,SKU-1003,WH-03,2485,0
14/01/2025,SKU-1003,WH-04,1577,0
14/01/2025,SKU-1004,WH-01,165,500
14/01/2025,SKU-1004,WH-02,193,0
14/01/2025,SKU-1004,WH-03,850,500
14/01/2025,SKU-1004,WH-04,2080,0
14/01/2025,SKU-1005,WH-01,1174,0
14/01/2025,SKU-1005,WH-02,53,0
14/01/2025,SKU-1005,WH-03,589,1000
14/01/2025,SKU-1005,WH-04,943,0
14/01/2025,SKU-1006,WH-01,1405,0
14/01/2025,SKU-1006,WH-02,1501,0
14/01/2025,SKU-1006,WH-03,2734,1000
14/01/2025,SKU-1006,WH-04,3017,0
14/01/2025,SKU-1007,WH-01,2194,1000
14/01/2025,SKU-1007,WH-02,298,0
14/01/2025,SKU-1007,WH-03,2049,500
14/01/2025,SKU-1007,WH-04,2013,0
14/01/2025,SKU-1008,WH-01,2384,500
14/01/2025,SKU-1008,WH-02,2361,500
14/01/2025,SKU-1008,WH-03,2507,0
14/01/2025,SKU-1008,WH-04,1186,0
14/01/2025,SKU-1009,WH-01,1975,1000
14/01/2025,SKU-1009,WH-02,294,500
14/01/2025,SKU-1009,WH-03,1763,1000
14/01/2025,SKU-1009,WH-04,1076,0
14/01/2025,SKU-1010,WH-01,2205,0
14/01/2025,SKU-1010,WH-02,1120,0
14/01/2025,SKU-1010,WH-03,2948,0
14/01/2025,SKU-1010,WH-04,1654,500
14/01/2025,SKU-1011,WH-01,2795,0
14/01/2025,SKU-1011,WH-02,107,500
14/01/2025,SKU-1011,WH-03,1395,1000
14/01/2025,SKU-1011,WH-04,817,0
14/01/2025,SKU-1012,WH-01,1447,0
14/01/2025,SKU-1012,WH-02,0,0
14/01/2025,SKU-1012,WH-03,1351,1000
14/01/2025,SKU-1012,WH-04,488,0
14/01/2025,SKU-1013,WH-01,2070,0
14/01/2025,SKU-1013,WH-02,2205,1000
14/01/2025,SKU-1013,WH-03,2710,500
14/01/2025,SKU-1013,WH-04,2276,0
14/01/2025,SKU-1014,WH-01,805,0
14/01/2025,SKU-1014,WH-02,2896,1000
14/01/2025,SKU-1014,WH-03,231,0
14/01/2025,SKU-1014,WH-04,114,0
14/01/2025,SKU-1015,WH-01,2721,1000
14/01/2025,SKU-1015,WH-02,216,0
14/01/2025,SKU-1015,WH-03,1782,0
14/01/2025,SKU-1015,WH-04,2339,0
14/01/2025,SKU-1016,WH-01,1992,500
14/01/2025,SKU-1016,WH-02,2492,0
14/01/2025,SKU-1016,WH-03,2475,1000
14/01/2025,SKU-1016,WH-04,283,0
14/01/2025,SKU-1017,WH-01,360,0
14/01/2025,SKU-1017,WH-02,1339,0
14/01/2025,SKU-1017,WH-03,56,500
14/01/2025,SKU-1017,WH-04,1853,0
14/01/2025,SKU-1018,WH-01,529,500
14/01/2025,SKU-1018,WH-02,2964,500
14/01/2025,SKU-1018,WH-03,2761,1000
14/01/2025,SKU-1018,WH-04,1164,0
14/01/2025,SKU-1019,WH-01,1461,0
14/01/2025,SKU-1019,WH-02,1291,0
14/01/2025,SKU-1019,WH-03,2712,0
14/01/2025,SKU-1019,WH-04,1199,0
14/01/2025,SKU-1020,WH-01,1284,0
14/01/2025,SKU-1020,WH-02,1448,500
14/01/2025,SKU-1020,WH-03,632,1000
14/01/2025,SKU-1020,WH-04,1561,0
14/01/2025,SKU-1021,WH-01,1559,0
14/01/2025,SKU-1021,WH-02,2257,0
14/01/2025,SKU-1021,WH-03,1751,0
14/01/2025,SKU-1021,WH-04,944,500
14/01/2025,SKU-1022,WH-01,2199,0
14/01/2025,SKU-1022,WH-02,36,0
14/01/2025,SKU-1022,WH-03,255,0
14/01/2025,SKU-1022,WH-04,1026,1000
14/01/2025,SKU-1023,WH-01,1648,0
14/01/2025,SKU-1023,WH-02,181,500
14/01/2025,SKU-1023,WH-03,2396,0
14/01/2025,SKU-1023,WH-04,1670,0
14/01/2025,SKU-1024,WH-01,3149,500
14/01/2025,SKU-1024,WH-02,2060,500
14/01/2025,SKU-1024,WH-03,865,0
14/01/2025,SKU-1024,WH-04,2142,0
15/01/2025,SKU-1001,WH-01,1314,1000
15/01/2025,SKU-1001,WH-02,757,0
15/01/2025,SKU-1001,WH-03,1338,1000
15/01/2025,SKU-1001,WH-04,2564,500
15/01/2025,SKU-1002,WH-01,2350,0
15/01/2025,SKU-1002,WH-02,3167,1000
15/01/2025,SKU-1002,WH-03,562,0
15/01/2025,SKU-1002,WH-04,1630,1000
15/01/2025,SKU-1003,WH-01,3217,500
15/01/2025,SKU-1003,WH-02,631,0
15/01/2025,SKU-1003,WH-03,2306,1000
15/01/2025,SKU-1003,WH-04,1677,0
15/01/2025,SKU-1004,WH-01,205,0
15/01/2025,SKU-1004,WH-02,318,0
15/01/2025,SKU-1004,WH-03,890,0
15/01/2025,SKU-1004,WH-04,2255,0
15/01/2025,SKU-1005,WH-01,1350,0
15/01/2025,SKU-1005,WH-02,23,0
15/01/2025,SKU-1005,WH-03,730,500
15/01/2025,SKU-1005,WH-04,1001,0
15/01/2025,SKU-1006,WH-01,1494,500
15/01/2025,SKU-1006,WH-02,1335,0
15/01/2025,SKU-1006,WH-03,2593,0
15/01/2025,SKU-1006,WH-04,3071,0
15/01/2025,SKU-1007,WH-01,2152,0
15/01/2025,SKU-1007,WH-02,340,0
15/01/2025,SKU-1007,WH-03,2048,500
15/01/2025,SKU-1007,WH-04,2099,500
15/01/2025,SKU-1008,WH-01,2286,0
15/01/2025,SKU-1008,WH-02,2370,0
15/01/2025,SKU-1008,WH-03,2531,0
15/01/2025,SKU-1008,WH-04,1155,500
15/01/2025,SKU-1009,WH-01,2003,0
15/01/2025,SKU-1009,WH-02,284,0
15/01/2025,SKU-1009,WH-03,1725,500
15/01/2025,SKU-1009,WH-04,1261,0
15/01/2025,SKU-1010,WH-01,2299,0
15/01/2025,SKU-1010,WH-02,1039,0
15/01/2025,SKU-1010,WH-03,2905,0
15/01/2025,SKU-1010,WH-04,1527,1000
15/01/2025,SKU-1011,WH-01,2863,0
15/01/2025,SKU-1011,WH-02,0,0
15/01/2025,SKU-1011,WH-03,1235,0
15/01/2025,SKU-1011,WH-04,711,1000
15/01/2025,SKU-1012,WH-01,1383,0
15/01/2025,SKU-1012,WH-02,129,0
15/01/2025,SKU-1012,WH-03,1479,500
15/01/2025,SKU-1012,WH-04,520,500
15/01/2025,SKU-1013,WH-01,2160,0
15/01/2025,SKU-1013,WH-02,2171,0
15/01/2025,SKU-1013,WH-03,2549,0
15/01/2025,SKU-1013,WH-04,2301,0
15/01/2025,SKU-1014,WH-01,699,1000
15/01/2025,SKU-1014,WH-02,2950,1000
15/01/2025,SKU-1014,WH-03,162,0
15/01/2025,SKU-1014,WH-04,249,0
15/01/2025,SKU-1015,WH-01,2850,0
15/01/2025,SKU-1015,WH-02,288,0
15/01/2025,SKU-1015,WH-03,1830,500
15/01/2025,SKU-1015,WH-04,2473,0
15/01/2025,SKU-1016,WH-01,2033,0
15/01/2025,SKU-1016,WH-02,2316,0
15/01/2025,SKU-1016,WH-03,2553,0
15/01/2025,SKU-1016,WH-04,382,500
15/01/2025,SKU-1017,WH-01,519,500
15/01/2025,SKU-1017,WH-02,1517,500
15/01/2025,SKU-1017,WH-03,169,0
15/01/2025,SKU-1017,WH-04,1755,0
15/01/2025,SKU-1018,WH-01,481,0
15/01/2025,SKU-1018,WH-02,3100,500
15/01/2025,SKU-1018,WH-03,2907,0
15/01/2025,SKU-1018,WH-04,1305,500
15/01/2025,SKU-1019,WH-01,1333,0
15/01/2025,SKU-1019,WH-02,1222,0
15/01/2025,SKU-1019,WH-03,2656,0
15/01/2025,SKU-1019,WH-04,1096,0
15/01/2025,SKU-1020,WH-01,1142,1000
15/01/2025,SKU-1020,WH-02,1327,500
15/01/2025,SKU-1020,WH-03,513,0
15/01/2025,SKU-1020,WH-04,1408,0
15/01/2025,SKU-1021,WH-01,1641,0
15/01/2025,SKU-1021,WH-02,2134,500
15/01/2025,SKU-1021,WH-03,1820,1000
15/01/2025,SKU-1021,WH-04,1077,0
15/01/2025,SKU-1022,WH-01,2153,500
15/01/2025,SKU-1022,WH-02,137,0
15/01/2025,SKU-1022,WH-03,267,0
15/01/2025,SKU-1022,WH-04,1162,500
15/01/2025,SKU-1023,WH-01,1647,0
15/01/2025,SKU-1023,WH-02,215,0
15/01/2025,SKU-1023,WH-03,2450,500
15/01/2025,SKU-1023,WH-04,1731,1000
15/01/2025,SKU-1024,WH-01,3169,0
15/01/2025,SKU-1024,WH-02,2020,0
15/01/2025,SKU-1024,WH-03,1001,0
15/01/2025,SKU-1024,WH-04,1985,0
16/01/2025,SKU-1001,WH-01,1435,0
16/01/2025,SKU-1001,WH-02,610,0
16/01/2025,SKU-1001,WH-03,1414,0
16/01/2025,SKU-1001,WH-04,2486,0
16/01/2025,SKU-1002,WH-01,2274,0
16/01/2025,SKU-1002,WH-02,3226,0
16/01/2025,SKU-1002,WH-03,617,1000
16/01/2025,SKU-1002,WH-04,1796,500
16/01/2025,SKU-1003,WH-01,3193,500
16/01/2025,SKU-1003,WH-02,0,0
16/01/2025,SKU-1003,WH-03,2254,0
16/01/2025,SKU-1003,WH-04,1781,0
16/01/2025,SKU-1004,WH-01,278,1000
16/01/2025,SKU-1004,WH-02,342,500
16/01/2025,SKU-1004,WH-03,1030,0
16/01/2025,SKU-1004,WH-04,2402,500
16/01/2025,SKU-1005,WH-01,1345,500
16/01/2025,SKU-1005,WH-02,0,0
16/01/2025,SKU-1005,WH-03,556,0
16/01/2025,SKU-1005,WH-04,921,0
16/01/2025,SKU-1006,WH-01,1315,500
16/01/2025,SKU-1006,WH-02,1468,500
16/01/2025,SKU-1006,WH-03,2442,0
16/01/2025,SKU-1006,WH-04,3037,0
16/01/2025,SKU-1007,WH-01,2037,500
16/01/2025,SKU-1007,WH-02,301,1000
16/01/2025,SKU-1007,WH-03,2102,0
16/01/2025,SKU-1007,WH-04,1926,500
16/01/2025,SKU-1008,WH-01,2283,500
16/01/2025,SKU-1008,WH-02,2555,0
16/01/2025,SKU-1008,WH-03,2655,0
16/01/2025,SKU-1008,WH-04,1179,500
16/01/2025,SKU-1009,WH-01,1915,0
16/01/2025,SKU-1009,WH-02,387,500
16/01/2025,SKU-1009,WH-03,1675,1000
16/01/2025,SKU-1009,WH-04,1208,0
16/01/2025,SKU-1010,WH-01,2475,0
16/01/2025,SKU-1010,WH-02,1093,0
16/01/2025,SKU-1010,WH-03,2916,0
16/01/2025,SKU-1010,WH-04,1523,500
16/01/2025,SKU-1011,WH-01,2686,0
16/01/2025,SKU-1011,WH-02,80,0
16/01/2025,SKU-1011,WH-03,1081,1000
16/01/2025,SKU-1011,WH-04,869,0
16/01/2025,SKU-1012,WH-01,1510,0
16/01/2025,SKU-1012,WH-02,152,0
16/01/2025,SKU-1012,WH-03,1628,500
16/01/2025,SKU-1012,WH-04,605,0
16/01/2025,SKU-1013,WH-01,1987,500
16/01/2025,SKU-1013,WH-02,2266,500
16/01/2025,SKU-1013,WH-03,2568,0
16/01/2025,SKU-1013,WH-04,0,0
16/01/2025,SKU-1014,WH-01,524,1000
16/01/2025,SKU-1014,WH-02,2906,0
16/01/2025,SKU-1014,WH-03,0,0
16/01/2025,SKU-1014,WH-04,83,0
16/01/2025,SKU-1015,WH-01,2798,500
16/01/2025,SKU-1015,WH-02,394,0
16/01/2025,SKU-1015,WH-03,1767,0
16/01/2025,SKU-1015,WH-04,2477,0
16/01/2025,SKU-1016,WH-01,2077,0
16/01/2025,SKU-1016,WH-02,2467,0
16/01/2025,SKU-1016,WH-03,2458,0
16/01/2025,SKU-1016,WH-04,506,0
16/01/2025,SKU-1017,WH-01,591,500
16/01/2025,SKU-1017,WH-02,1459,0
16/01/2025,SKU-1017,WH-03,297,1000
16/01/2025,SKU-1017,WH-04,1682,1000
16/01/2025,SKU-1018,WH-01,438,0
16/01/2025,SKU-1018,WH-02,2987,0
16/01/2025,SKU-1018,WH-03,2888,0
16/01/2025,SKU-1018,WH-04,1384,0
16/01/2025,SKU-1019,WH-01,1442,500
16/01/2025,SKU-1019,WH-02,1397,0
16/01/2025,SKU-1019,WH-03,2679,500
16/01/2025,SKU-1019,WH-04,920,0
16/01/2025,SKU-1020,WH-01,1133,0
16/01/2025,SKU-1020,WH-02,1387,500
16/01/2025,SKU-1020,WH-03,618,0
16/01/2025,SKU-1020,WH-04,1585,1000
16/01/2025,SKU-1021,WH-01,1558,1000
16/01/2025,SKU-1021,WH-02,2274,0
16/01/2025,SKU-1021,WH-03,1967,0
16/01/2025,SKU-1021,WH-04,1102,500
16/01/2025,SKU-1022,WH-01,2094,0
16/01/2025,SKU-1022,WH-02,232,1000
16/01/2025,SKU-1022,WH-03,205,0
16/01/2025,SKU-1022,WH-04,1327,0
16/01/2025,SKU-1023,WH-01,1500,0
16/01/2025,SKU-1023,WH-02,175,500
16/01/2025,SKU-1023,WH-03,2464,1000
16/01/2025,SKU-1023,WH-04,1688,1000
16/01/2025,SKU-1024,WH-01,3135,0
16/01/2025,SKU-1024,WH-02,2192,500
16/01/2025,SKU-1024,WH-03,932,0
16/01/2025,SKU-1024,WH-04,1899,0
17/01/2025,SKU-1001,WH-01,1467,0
17/01/2025,SKU-1001,WH-02,599,0
17/01/2025,SKU-1001,WH-03,1446,500
17/01/2025,SKU-1001,WH-04,2485,500
17/01/2025,SKU-1002,WH-01,2113,0
17/01/2025,SKU-1002,WH-02,3093,0
17/01/2025,SKU-1002,WH-03,786,0
17/01/2025,SKU-1002,WH-04,1674,500
17/01/2025,SKU-1003,WH-01,3159,1000
17/01/2025,SKU-1003,WH-02,0,1000
17/01/2025,SKU-1003,WH-03,2097,0
17/01/2025,SKU-1003,WH-04,1721,1000
17/01/2025,SKU-1004,WH-01,355,1000
17/01/2025,SKU-1004,WH-02,506,0
17/01/2025,SKU-1004,WH-03,1007,0
